"V1" "V2" "V3"
"1" -48.237818987 -1.09347265135 19.1575253181421
"2" -48.430858985 -1.10312465125 20.224688970202
"3" -48.4212069851 -1.10312465125 18.3744333537173
"4" -48.4115549852 -1.10312465125 11.3421045642825
"5" -48.4019029853 -1.10312465125 9.90739032443951
"6" -48.3922509854 -1.10312465125 17.7398723471305
"7" -48.3825989855 -1.10312465125 15.7495236006995
"8" -48.3729469856 -1.10312465125 24.9488190618968
"9" -48.3632949857 -1.10312465125 32.3036314178261
"10" -48.3536429858 -1.10312465125 28.0861683131398
"11" -48.3439909859 -1.10312465125 18.190969189853
"12" -48.2667749867 -1.10312465125 17.5750610095947
"13" -48.2571229868 -1.10312465125 19.4353208768725
"14" -48.2474709869 -1.10312465125 17.0485031033127
"15" -48.237818987 -1.10312465125 17.2392275791758
"16" -48.4405109849 -1.11277665115 16.2397712285946
"17" -48.430858985 -1.11277665115 16.931100665412
"18" -48.4212069851 -1.11277665115 15.0369103740681
"19" -48.4115549852 -1.11277665115 22.7258750874193
"20" -48.4019029853 -1.11277665115 27.0734087550615
"21" -48.3922509854 -1.11277665115 15.8961947266204
"22" -48.3825989855 -1.11277665115 20.7212119022778
"23" -48.3729469856 -1.11277665115 21.2490952242078
"24" -48.3632949857 -1.11277665115 34.1931613001474
"25" -48.3536429858 -1.11277665115 27.2464728885226
"26" -48.3439909859 -1.11277665115 20.538628722858
"27" -48.334338986 -1.11277665115 27.3934211022805
"28" -48.2957309864 -1.11277665115 17.5909389177365
"29" -48.2860789865 -1.11277665115 18.5746587773157
"30" -48.2764269866 -1.11277665115 16.8868258155031
"31" -48.2667749867 -1.11277665115 17.1814645387771
"32" -48.2571229868 -1.11277665115 17.8127187424672
"33" -48.2474709869 -1.11277665115 24.7733683260657
"34" -48.237818987 -1.11277665115 17.186286095605
"35" -48.2281669871 -1.11277665115 15.3918400317481
"36" -48.4598149847 -1.12242865105 10.9609417905227
"37" -48.4501629848 -1.12242865105 13.801891751771
"38" -48.4405109849 -1.12242865105 16.0354181286161
"39" -48.430858985 -1.12242865105 7.96995500140817
"40" -48.4212069851 -1.12242865105 10.8476966258421
"41" -48.4115549852 -1.12242865105 17.6317666706633
"42" -48.4019029853 -1.12242865105 20.6747594855179
"43" -48.3922509854 -1.12242865105 19.9462136934452
"44" -48.3825989855 -1.12242865105 30.9129949301318
"45" -48.3729469856 -1.12242865105 30.2504912082919
"46" -48.3632949857 -1.12242865105 36.6723227608277
"47" -48.3536429858 -1.12242865105 30.9521553708366
"48" -48.3439909859 -1.12242865105 30.643706945206
"49" -48.334338986 -1.12242865105 27.9652891950225
"50" -48.3246869861 -1.12242865105 29.1896384127434
"51" -48.3150349862 -1.12242865105 20.1916815649373
"52" -48.3053829863 -1.12242865105 16.4230854257059
"53" -48.2957309864 -1.12242865105 14.118630834167
"54" -48.2860789865 -1.12242865105 15.2802324931366
"55" -48.2764269866 -1.12242865105 15.9220908989557
"56" -48.2667749867 -1.12242865105 14.2772732465228
"57" -48.2571229868 -1.12242865105 12.1377358489623
"58" -48.2474709869 -1.12242865105 21.279890483218
"59" -48.237818987 -1.12242865105 25.046001640979
"60" -48.2281669871 -1.12242865105 10.8686706903451
"61" -48.4598149847 -1.13208065095 4.81552721802121
"62" -48.4501629848 -1.13208065095 9.27756331060217
"63" -48.4405109849 -1.13208065095 11.5899365195604
"64" -48.430858985 -1.13208065095 11.1881507389495
"65" -48.4212069851 -1.13208065095 13.6269837561373
"66" -48.4115549852 -1.13208065095 13.5673372061263
"67" -48.4019029853 -1.13208065095 28.9737214464637
"68" -48.3922509854 -1.13208065095 20.940492391394
"69" -48.3825989855 -1.13208065095 26.9272532150163
"70" -48.3729469856 -1.13208065095 22.8130175767077
"71" -48.3632949857 -1.13208065095 31.7700875119184
"72" -48.3536429858 -1.13208065095 34.5384164902008
"73" -48.3439909859 -1.13208065095 25.800988342736
"74" -48.334338986 -1.13208065095 17.3725703991352
"75" -48.3246869861 -1.13208065095 22.3015989026337
"76" -48.3150349862 -1.13208065095 16.8771604891942
"77" -48.3053829863 -1.13208065095 11.5477604721274
"78" -48.2957309864 -1.13208065095 13.4073797802353
"79" -48.2860789865 -1.13208065095 18.8497418391863
"80" -48.2764269866 -1.13208065095 20.16982572804
"81" -48.2667749867 -1.13208065095 12.3318601453951
"82" -48.2571229868 -1.13208065095 11.6117652319386
"83" -48.2474709869 -1.13208065095 20.056916703159
"84" -48.237818987 -1.13208065095 19.1471144761449
"85" -48.2281669871 -1.13208065095 18.4088360478252
"86" -48.4791189845 -1.14173265085 7.86409436522727
"87" -48.4694669846 -1.14173265085 10.2843218538063
"88" -48.4598149847 -1.14173265085 8.86317257168129
"89" -48.4501629848 -1.14173265085 12.8930032699109
"90" -48.4405109849 -1.14173265085 16.9683879768956
"91" -48.430858985 -1.14173265085 23.2989738764345
"92" -48.4212069851 -1.14173265085 21.9870671989325
"93" -48.4115549852 -1.14173265085 20.108882829306
"94" -48.4019029853 -1.14173265085 33.2958001739817
"95" -48.3922509854 -1.14173265085 16.3439108825445
"96" -48.3825989855 -1.14173265085 17.2818319764381
"97" -48.3729469856 -1.14173265085 20.3125148091057
"98" -48.3632949857 -1.14173265085 20.4015005671239
"99" -48.3536429858 -1.14173265085 28.4987001815465
"100" -48.3439909859 -1.14173265085 12.5191780603091
"101" -48.334338986 -1.14173265085 28.21352699811
"102" -48.3246869861 -1.14173265085 17.4447064166829
"103" -48.3150349862 -1.14173265085 12.9686730318682
"104" -48.3053829863 -1.14173265085 8.89971508034967
"105" -48.2957309864 -1.14173265085 12.6868029556022
"106" -48.2860789865 -1.14173265085 16.3633470910482
"107" -48.2764269866 -1.14173265085 22.0494797258423
"108" -48.2667749867 -1.14173265085 19.5900536089581
"109" -48.2571229868 -1.14173265085 19.3410909298467
"110" -48.2474709869 -1.14173265085 17.1378846409077
"111" -48.237818987 -1.14173265085 16.4954970224159
"112" -48.2281669871 -1.14173265085 15.1948648507921
"113" -48.2185149872 -1.14173265085 10.9697373674915
"114" -48.4887709844 -1.15138465075 8.97418177342083
"115" -48.4791189845 -1.15138465075 7.34988349918806
"116" -48.4694669846 -1.15138465075 10.3295257540444
"117" -48.4598149847 -1.15138465075 12.5082181509504
"118" -48.4501629848 -1.15138465075 11.5873031413267
"119" -48.4405109849 -1.15138465075 18.0798474539166
"120" -48.430858985 -1.15138465075 17.6021220800048
"121" -48.4212069851 -1.15138465075 12.9306587262806
"122" -48.4115549852 -1.15138465075 25.3084210812263
"123" -48.4019029853 -1.15138465075 23.0275746113388
"124" -48.3922509854 -1.15138465075 23.1530347717463
"125" -48.3825989855 -1.15138465075 23.2215129983526
"126" -48.3729469856 -1.15138465075 26.1778186662557
"127" -48.3632949857 -1.15138465075 19.4307060084827
"128" -48.3536429858 -1.15138465075 13.0875610161674
"129" -48.3439909859 -1.15138465075 12.6958182992247
"130" -48.334338986 -1.15138465075 29.0232098678896
"131" -48.3246869861 -1.15138465075 23.4935634283802
"132" -48.3150349862 -1.15138465075 15.9923399575979
"133" -48.3053829863 -1.15138465075 8.18008940390593
"134" -48.2957309864 -1.15138465075 15.6422420214751
"135" -48.2860789865 -1.15138465075 14.4344595849347
"136" -48.2764269866 -1.15138465075 11.4898906744786
"137" -48.2667749867 -1.15138465075 18.036066833781
"138" -48.2571229868 -1.15138465075 21.4423435272808
"139" -48.2474709869 -1.15138465075 18.4223737789501
"140" -48.237818987 -1.15138465075 14.0516605054719
"141" -48.2281669871 -1.15138465075 17.1820712100804
"142" -48.2185149872 -1.15138465075 16.8247570777641
"143" -48.2088629873 -1.15138465075 21.227869264132
"144" -48.1992109874 -1.15138465075 18.4574891393173
"145" -48.4791189845 -1.16103665065 5.60184966501138
"146" -48.4694669846 -1.16103665065 3.90558403476928
"147" -48.4598149847 -1.16103665065 13.3006269033654
"148" -48.4501629848 -1.16103665065 12.1709944890696
"149" -48.4405109849 -1.16103665065 15.1595862507036
"150" -48.430858985 -1.16103665065 8.53803743721244
"151" -48.4212069851 -1.16103665065 15.6184385790125
"152" -48.4115549852 -1.16103665065 19.4580535598344
"153" -48.4019029853 -1.16103665065 25.160696746953
"154" -48.3922509854 -1.16103665065 21.9269411842195
"155" -48.3825989855 -1.16103665065 16.841632396224
"156" -48.3729469856 -1.16103665065 18.1525204245433
"157" -48.3632949857 -1.16103665065 25.5167671069976
"158" -48.3536429858 -1.16103665065 13.8941913827082
"159" -48.3439909859 -1.16103665065 8.82326213727368
"160" -48.334338986 -1.16103665065 17.5600677233691
"161" -48.3246869861 -1.16103665065 15.9513037066755
"162" -48.3150349862 -1.16103665065 17.7829796129679
"163" -48.3053829863 -1.16103665065 12.8742832293867
"164" -48.2957309864 -1.16103665065 13.353982302638
"165" -48.2860789865 -1.16103665065 11.2791172062174
"166" -48.2764269866 -1.16103665065 6.44010701128682
"167" -48.2667749867 -1.16103665065 15.3215528379908
"168" -48.2571229868 -1.16103665065 24.958512921535
"169" -48.2474709869 -1.16103665065 23.6595282523852
"170" -48.237818987 -1.16103665065 20.3297912431229
"171" -48.2281669871 -1.16103665065 22.8953538819159
"172" -48.2185149872 -1.16103665065 26.3510319692402
"173" -48.2088629873 -1.16103665065 9.054897200211
"174" -48.1992109874 -1.16103665065 17.9443126924666
"175" -48.1895589875 -1.16103665065 24.6154096799492
"176" -48.1799069876 -1.16103665065 29.2460519609398
"177" -48.1702549877 -1.16103665065 21.4270290087735
"178" -48.1606029878 -1.16103665065 6.03946583095729
"179" -48.4694669846 -1.17068865055 10.7714289750894
"180" -48.4598149847 -1.17068865055 8.8365151900642
"181" -48.4501629848 -1.17068865055 16.7900588193416
"182" -48.4405109849 -1.17068865055 16.9398413733175
"183" -48.430858985 -1.17068865055 18.2193172740053
"184" -48.4212069851 -1.17068865055 18.4959861431046
"185" -48.4115549852 -1.17068865055 20.4029837207324
"186" -48.4019029853 -1.17068865055 30.9919619902534
"187" -48.3922509854 -1.17068865055 17.2747798870781
"188" -48.3825989855 -1.17068865055 25.5875467185463
"189" -48.3729469856 -1.17068865055 30.7111088579682
"190" -48.3632949857 -1.17068865055 31.3417861722935
"191" -48.3536429858 -1.17068865055 13.6963953056757
"192" -48.3439909859 -1.17068865055 16.4071855215164
"193" -48.334338986 -1.17068865055 8.71203536743874
"194" -48.3246869861 -1.17068865055 13.9460838328895
"195" -48.3150349862 -1.17068865055 19.2836324527895
"196" -48.3053829863 -1.17068865055 21.5881365598013
"197" -48.2957309864 -1.17068865055 17.7893081107152
"198" -48.2860789865 -1.17068865055 17.8035979291564
"199" -48.2764269866 -1.17068865055 20.0827645351307
"200" -48.2667749867 -1.17068865055 17.7506038872695
"201" -48.2571229868 -1.17068865055 18.7551784492926
"202" -48.2474709869 -1.17068865055 28.5428644071111
"203" -48.237818987 -1.17068865055 17.6497844183572
"204" -48.2281669871 -1.17068865055 18.5059314221235
"205" -48.2185149872 -1.17068865055 15.889062743356
"206" -48.2088629873 -1.17068865055 16.4137753244849
"207" -48.1992109874 -1.17068865055 27.1989263292588
"208" -48.1895589875 -1.17068865055 26.0716736847996
"209" -48.1799069876 -1.17068865055 39.0295102964314
"210" -48.1702549877 -1.17068865055 19.1431733079121
"211" -48.1606029878 -1.17068865055 25.3975775231708
"212" -48.4598149847 -1.18034065045 13.3888477850547
"213" -48.4501629848 -1.18034065045 18.8498397101346
"214" -48.4405109849 -1.18034065045 17.9576598485094
"215" -48.430858985 -1.18034065045 22.7796473697813
"216" -48.4212069851 -1.18034065045 28.0183479851241
"217" -48.4115549852 -1.18034065045 22.8494172274912
"218" -48.4019029853 -1.18034065045 20.9249269158003
"219" -48.3922509854 -1.18034065045 10.4337763238184
"220" -48.3825989855 -1.18034065045 29.1879585740207
"221" -48.3729469856 -1.18034065045 22.9297407656402
"222" -48.3632949857 -1.18034065045 15.9161881015472
"223" -48.3536429858 -1.18034065045 19.3808967121892
"224" -48.3439909859 -1.18034065045 18.4205477834296
"225" -48.334338986 -1.18034065045 12.9718770708514
"226" -48.3246869861 -1.18034065045 10.9957300935302
"227" -48.3150349862 -1.18034065045 15.1882560906168
"228" -48.3053829863 -1.18034065045 26.8630989936642
"229" -48.2957309864 -1.18034065045 19.3201153548296
"230" -48.2860789865 -1.18034065045 17.4158261021837
"231" -48.2764269866 -1.18034065045 21.3569847644864
"232" -48.2667749867 -1.18034065045 20.6169000823366
"233" -48.2571229868 -1.18034065045 15.5563857511544
"234" -48.2474709869 -1.18034065045 22.9523788371305
"235" -48.237818987 -1.18034065045 22.2566678318178
"236" -48.2281669871 -1.18034065045 25.2551058567515
"237" -48.2185149872 -1.18034065045 20.5020944175991
"238" -48.2088629873 -1.18034065045 24.6378301702001
"239" -48.1992109874 -1.18034065045 22.3253266959156
"240" -48.1895589875 -1.18034065045 27.5506153710883
"241" -48.1799069876 -1.18034065045 25.4636056000936
"242" -48.1702549877 -1.18034065045 40.1181810016117
"243" -48.1606029878 -1.18034065045 32.5368054363529
"244" -48.1509509879 -1.18034065045 14.5223034621438
"245" -48.4405109849 -1.18999265035 15.2926902745985
"246" -48.430858985 -1.18999265035 17.1379660593054
"247" -48.4212069851 -1.18999265035 14.2107944398103
"248" -48.4115549852 -1.18999265035 15.3392444371113
"249" -48.4019029853 -1.18999265035 15.7570219944891
"250" -48.3922509854 -1.18999265035 11.0595390442753
"251" -48.3825989855 -1.18999265035 25.4596552694464
"252" -48.3729469856 -1.18999265035 34.5743831706713
"253" -48.3632949857 -1.18999265035 20.0233759327631
"254" -48.3536429858 -1.18999265035 18.5014484338541
"255" -48.3439909859 -1.18999265035 20.114734659728
"256" -48.334338986 -1.18999265035 20.4635194192165
"257" -48.3246869861 -1.18999265035 17.0247969273425
"258" -48.3150349862 -1.18999265035 19.0524226491965
"259" -48.3053829863 -1.18999265035 18.5920664112648
"260" -48.2957309864 -1.18999265035 17.1089988949973
"261" -48.2860789865 -1.18999265035 19.6224275760749
"262" -48.2764269866 -1.18999265035 26.920802401116
"263" -48.2667749867 -1.18999265035 31.2077421536926
"264" -48.2571229868 -1.18999265035 16.3852215566353
"265" -48.2474709869 -1.18999265035 25.5584072760627
"266" -48.237818987 -1.18999265035 16.3429589766804
"267" -48.2281669871 -1.18999265035 20.8996451339718
"268" -48.2185149872 -1.18999265035 29.606658504923
"269" -48.2088629873 -1.18999265035 35.7248352148158
"270" -48.1992109874 -1.18999265035 31.1948279094523
"271" -48.1895589875 -1.18999265035 30.5712519489491
"272" -48.1799069876 -1.18999265035 26.4414389512323
"273" -48.1702549877 -1.18999265035 38.23394793814
"274" -48.1606029878 -1.18999265035 26.9042232355854
"275" -48.1509509879 -1.18999265035 18.2555890174268
"276" -48.5466829838 -1.19964465025 10.5465700449398
"277" -48.4405109849 -1.19964465025 9.65335994781367
"278" -48.430858985 -1.19964465025 12.1845681529998
"279" -48.4212069851 -1.19964465025 12.6193066078253
"280" -48.4115549852 -1.19964465025 17.4381026697045
"281" -48.4019029853 -1.19964465025 11.4163883176237
"282" -48.3922509854 -1.19964465025 12.4542444403954
"283" -48.3825989855 -1.19964465025 40.4074933297001
"284" -48.3729469856 -1.19964465025 35.7154309958015
"285" -48.3632949857 -1.19964465025 18.1315705666407
"286" -48.3536429858 -1.19964465025 14.4248435514194
"287" -48.3439909859 -1.19964465025 17.2147893019064
"288" -48.334338986 -1.19964465025 18.1094953512558
"289" -48.3246869861 -1.19964465025 21.9595559148978
"290" -48.3150349862 -1.19964465025 17.9181672001637
"291" -48.3053829863 -1.19964465025 26.0841112697867
"292" -48.2957309864 -1.19964465025 42.3959281931713
"293" -48.2860789865 -1.19964465025 39.6483180329916
"294" -48.2764269866 -1.19964465025 23.4633877243964
"295" -48.2667749867 -1.19964465025 32.6404124564937
"296" -48.2571229868 -1.19964465025 28.8526142819097
"297" -48.2474709869 -1.19964465025 41.1478358182582
"298" -48.237818987 -1.19964465025 25.6639845206193
"299" -48.2281669871 -1.19964465025 21.6031295793719
"300" -48.2185149872 -1.19964465025 29.0013927747407
"301" -48.2088629873 -1.19964465025 33.5319074397075
"302" -48.1992109874 -1.19964465025 32.9541746565727
"303" -48.1895589875 -1.19964465025 36.5296148583671
"304" -48.1799069876 -1.19964465025 27.9468929425358
"305" -48.1702549877 -1.19964465025 33.8431131678257
"306" -48.1606029878 -1.19964465025 18.4350687602056
"307" -48.1509509879 -1.19964465025 23.4718792352874
"308" -48.141298988 -1.19964465025 13.867390501846
"309" -48.5563349837 -1.20929665015 8.46554370460012
"310" -48.5466829838 -1.20929665015 11.0735667175162
"311" -48.527378984 -1.20929665015 13.8938103766403
"312" -48.4405109849 -1.20929665015 12.8719904863784
"313" -48.430858985 -1.20929665015 13.3917200393066
"314" -48.4212069851 -1.20929665015 13.1452614677126
"315" -48.4115549852 -1.20929665015 7.82633095511172
"316" -48.4019029853 -1.20929665015 14.5008766184211
"317" -48.3922509854 -1.20929665015 12.0606848083034
"318" -48.3825989855 -1.20929665015 35.7423425708098
"319" -48.3729469856 -1.20929665015 24.6583247747272
"320" -48.3632949857 -1.20929665015 17.1430154203565
"321" -48.3536429858 -1.20929665015 18.8286471260634
"322" -48.3439909859 -1.20929665015 18.7658009846263
"323" -48.334338986 -1.20929665015 16.4783564567865
"324" -48.3246869861 -1.20929665015 19.2313397531318
"325" -48.3150349862 -1.20929665015 30.2522793601308
"326" -48.3053829863 -1.20929665015 16.0632824395024
"327" -48.2957309864 -1.20929665015 28.0677951302433
"328" -48.2860789865 -1.20929665015 37.5562560688945
"329" -48.2764269866 -1.20929665015 43.0154111268055
"330" -48.2667749867 -1.20929665015 32.4665905032451
"331" -48.2571229868 -1.20929665015 31.0271428370653
"332" -48.2474709869 -1.20929665015 32.9009320467421
"333" -48.237818987 -1.20929665015 23.5043822063996
"334" -48.2281669871 -1.20929665015 23.5249611493576
"335" -48.2185149872 -1.20929665015 26.1239353245912
"336" -48.2088629873 -1.20929665015 22.8229021837506
"337" -48.1992109874 -1.20929665015 29.6500513226404
"338" -48.1895589875 -1.20929665015 28.8772465268128
"339" -48.1799069876 -1.20929665015 25.3522674978163
"340" -48.1702549877 -1.20929665015 33.8142606359553
"341" -48.1606029878 -1.20929665015 31.8024719356146
"342" -48.5659869836 -1.21894865005 11.2505623259708
"343" -48.4405109849 -1.21894865005 13.0215003399401
"344" -48.430858985 -1.21894865005 15.9948314784707
"345" -48.4212069851 -1.21894865005 15.0502926666549
"346" -48.4115549852 -1.21894865005 13.9072036739651
"347" -48.4019029853 -1.21894865005 9.24250614019865
"348" -48.3922509854 -1.21894865005 15.237997389373
"349" -48.3825989855 -1.21894865005 17.3839150137287
"350" -48.3729469856 -1.21894865005 21.9902461720945
"351" -48.3632949857 -1.21894865005 15.7265838975426
"352" -48.3536429858 -1.21894865005 14.0388921679082
"353" -48.3439909859 -1.21894865005 17.6407378078718
"354" -48.334338986 -1.21894865005 13.2368258315639
"355" -48.3246869861 -1.21894865005 14.8603357216038
"356" -48.3150349862 -1.21894865005 31.8900791662516
"357" -48.3053829863 -1.21894865005 12.303790498534
"358" -48.2957309864 -1.21894865005 17.8623060839157
"359" -48.2860789865 -1.21894865005 22.1124664247654
"360" -48.2764269866 -1.21894865005 28.6198627135199
"361" -48.2667749867 -1.21894865005 29.4150724931478
"362" -48.2571229868 -1.21894865005 20.911483873022
"363" -48.2474709869 -1.21894865005 17.159421146407
"364" -48.237818987 -1.21894865005 21.7635922296613
"365" -48.2281669871 -1.21894865005 25.8276009618826
"366" -48.2185149872 -1.21894865005 24.1095429148209
"367" -48.2088629873 -1.21894865005 27.2577624484755
"368" -48.1992109874 -1.21894865005 31.7062665323431
"369" -48.1895589875 -1.21894865005 30.332002534479
"370" -48.1799069876 -1.21894865005 23.6739464907965
"371" -48.4598149847 -1.22860064995 19.1875626775883
"372" -48.4501629848 -1.22860064995 19.5129904142448
"373" -48.4405109849 -1.22860064995 19.6928984289767
"374" -48.430858985 -1.22860064995 18.0971474476965
"375" -48.4212069851 -1.22860064995 13.6013364744897
"376" -48.4115549852 -1.22860064995 10.2681888696135
"377" -48.4019029853 -1.22860064995 9.0285227021677
"378" -48.3922509854 -1.22860064995 10.8950920333389
"379" -48.3825989855 -1.22860064995 19.3666616105397
"380" -48.3729469856 -1.22860064995 24.4102779216006
"381" -48.3632949857 -1.22860064995 18.0679623458293
"382" -48.3536429858 -1.22860064995 14.0361827885384
"383" -48.3439909859 -1.22860064995 20.2704510468136
"384" -48.334338986 -1.22860064995 17.9606868190262
"385" -48.3246869861 -1.22860064995 13.8921504240839
"386" -48.3150349862 -1.22860064995 5.99121585826915
"387" -48.3053829863 -1.22860064995 10.7502696658305
"388" -48.2957309864 -1.22860064995 14.4128759690436
"389" -48.2860789865 -1.22860064995 13.1178010787359
"390" -48.2764269866 -1.22860064995 22.4019151733354
"391" -48.2667749867 -1.22860064995 24.035293415396
"392" -48.2571229868 -1.22860064995 19.0168817418614
"393" -48.2474709869 -1.22860064995 16.588711628651
"394" -48.237818987 -1.22860064995 25.9193903369437
"395" -48.2281669871 -1.22860064995 31.4313091524462
"396" -48.2185149872 -1.22860064995 29.0985945698652
"397" -48.2088629873 -1.22860064995 35.4529127968312
"398" -48.1992109874 -1.22860064995 32.8181947317509
"399" -48.1895589875 -1.22860064995 32.8349348480711
"400" -48.4598149847 -1.23825264985 17.3261327634287
"401" -48.4501629848 -1.23825264985 20.2845700031071
"402" -48.4405109849 -1.23825264985 15.4315382915256
"403" -48.430858985 -1.23825264985 7.92554103215446
"404" -48.4212069851 -1.23825264985 15.6912323796996
"405" -48.4115549852 -1.23825264985 17.4415944106931
"406" -48.4019029853 -1.23825264985 14.6200017341423
"407" -48.3922509854 -1.23825264985 15.6957749946219
"408" -48.3825989855 -1.23825264985 19.0130497642677
"409" -48.3729469856 -1.23825264985 21.9090428929243
"410" -48.3632949857 -1.23825264985 19.1344869359566
"411" -48.3536429858 -1.23825264985 13.0765366998868
"412" -48.3439909859 -1.23825264985 14.6297931492574
"413" -48.334338986 -1.23825264985 12.5856743673402
"414" -48.3246869861 -1.23825264985 11.7033190952062
"415" -48.3150349862 -1.23825264985 14.6563904450211
"416" -48.3053829863 -1.23825264985 18.2648187289194
"417" -48.2957309864 -1.23825264985 23.4518334186534
"418" -48.2860789865 -1.23825264985 28.178213280537
"419" -48.2764269866 -1.23825264985 24.2968270094973
"420" -48.2667749867 -1.23825264985 22.4878834160662
"421" -48.2571229868 -1.23825264985 23.7191251268921
"422" -48.2474709869 -1.23825264985 31.5731545702989
"423" -48.237818987 -1.23825264985 36.1911417506043
"424" -48.2281669871 -1.23825264985 36.7747878865777
"425" -48.2185149872 -1.23825264985 25.7499390759535
"426" -48.2088629873 -1.23825264985 33.6448875362137
"427" -48.4791189845 -1.24790464975 14.4744308903168
"428" -48.4694669846 -1.24790464975 12.441262638275
"429" -48.4598149847 -1.24790464975 11.8383834200186
"430" -48.4501629848 -1.24790464975 19.6052085593461
"431" -48.4405109849 -1.24790464975 8.14541975828826
"432" -48.430858985 -1.24790464975 16.9314811436811
"433" -48.4212069851 -1.24790464975 11.9573380780765
"434" -48.4115549852 -1.24790464975 11.778504396554
"435" -48.4019029853 -1.24790464975 16.0477374587517
"436" -48.3922509854 -1.24790464975 12.8744939587249
"437" -48.3825989855 -1.24790464975 16.2291253270433
"438" -48.3729469856 -1.24790464975 18.3137375426739
